index,id,is_misinfo
200013,1243012792493453312,0
200013,1242979117810757635,0
200013,1242937577319038976,0
200013,1242929914002550784,0
200013,1242922977252999175,0
200013,1242854094706008064,0
200013,1242839412171509762,0
200013,1242826313846702080,0
200013,1242811602874793984,0
200013,1242726418867310593,0
200013,1242724124717441024,0
200013,1242723392450711552,0
200013,1242696544748482561,0
200013,1242686077372170240,0
200013,1242567878144122888,0
200013,1242538552178741248,0
200013,1242523990729601026,0
200013,1242513510204129281,0
200013,1242442124378820613,0
200013,1242440281380786177,0
200013,1242433275668205568,0
200013,1242417655920898050,0
200013,1242416290188402694,0
200013,1242365913430667266,0
200013,1242350943443865600,0
200013,1242340778711511041,0
200013,1242330470328737793,0
200013,1242325075698876417,0
200013,1242267461673680898,0
200013,1242214517347618821,0
200013,1242208844450856960,0
200013,1242200972262354948,0
200013,1242178577497538560,0
200013,1242168144485023746,0
200013,1242129726149406721,0
200013,1242128846771478528,0
200013,1242111397988892675,0
200013,1242102860986417156,0
200013,1242064214707122176,0
200013,1242063952575684615,0
200013,1242040268913889282,0
200013,1242027413804068866,0
200013,1241995261775417345,0
200013,1241974893811511296,0
200013,1241973859701719040,0
200013,1241969804157825026,0
200013,1241858566325178374,0
200013,1241765628987363328,0
200013,1241606101994483712,0
200013,1241548792534634503,0
200013,1241516073393905664,0
200013,1241511026845192193,0
200013,1241442411097681920,0
200013,1241425768502235141,0
200013,1241399974560182273,0
200013,1241381294765899784,0
200013,1241344707961262080,0
200013,1241341893109301250,0
200013,1241321521932652544,0
200013,1241319203463933952,0
200013,1241306961876041728,0
200013,1241285687913185281,0
200013,1241269084634755072,0
200013,1241226568221036544,0
200013,1241106266098933761,0
200013,1241076294470770691,0
200013,1241062966608515075,0
200013,1241045576449474561,0
200013,1241012900128489474,0
200013,1240979372787380224,0
200013,1240949104001167360,0
200013,1240937200935559170,0
200013,1240916370520444928,0
200013,1240908749256232960,0
200013,1240895850680737792,0
200013,1240819570589536258,0
200013,1240698948332867584,0
200013,1240683555333816321,0
200013,1240635816986193920,0
200013,1240549550571556865,0
200013,1240533463696113665,0
200013,1240413929014210562,0
200013,1240376195327250432,0
200013,1240362697788665863,0
200013,1240358145278595073,0
200013,1240357646181355521,0
200013,1240350811428773888,0
200013,1240349571559174144,0
200013,1240339716496556032,0
200013,1240302223881625600,0
200013,1240300966957780998,0
200013,1240293383672745984,0
200013,1240282291697586177,0
200013,1240266631466692608,0
200013,1240264049981562880,0
200013,1240206436526952449,0
200013,1240193640439349249,0
200013,1240189842811576320,0
200013,1240175722058178560,0
200013,1240163011504910336,0
200013,1240056893856534528,0
200013,1240048815811395584,0
200013,1240044498815614976,0
200013,1240042287083720705,0
200013,1240038155585228801,0
200013,1240036440832126978,0
200013,1240009239550144514,0
200013,1239966235812487172,0
200013,1239958229070815232,0
200013,1239950358031544322,0
200013,1239943267887677440,0
200013,1239940669810061313,0
200013,1239928433372803072,0
200013,1239907819706413056,0
200013,1239882723222847488,0
200013,1239852118783201280,0
200013,1239819359540953088,0
200013,1239748935335337984,0
200013,1239747038335643649,0
200013,1239743263470280705,0
200013,1239741596096233472,0
200013,1239739320388538369,0
200013,1239738235175055361,0
200013,1239737479206293504,0
200013,1239715055387713536,0
200013,1239701888444047362,0
200013,1239435192915427329,0
200013,1239403306331410432,0
200013,1239326621514915840,0
200013,1239310280557019139,0
200013,1239219722186567686,0
200013,1239214235730788352,0
200013,1239205098091425792,0
200013,1239186084875165696,0
200013,1239139106451386374,0
200013,1239107787738750978,0
200013,1238978947863523330,0
200013,1238952658028900352,0
200013,1238932098624507907,0
200013,1238878788210921473,0
200013,1238878265240158210,0
200013,1238864534502166528,0
200013,1238840018682236928,0
200013,1238829827513298947,0
200013,1238812427556474880,0
200013,1238799671696297985,0
200013,1238773761664401408,0
200013,1238583177041469440,0
200013,1238544325996314625,0
200013,1238520060521508864,0
200013,1238510064027209730,0
200013,1238509082757279744,0
200013,1238495937770786818,0
200013,1238475290914914304,0
200013,1238472005571280898,0
200013,1238470579155603458,0
200013,1238424497700691970,0
200013,1238424065234223104,0
200013,1238416049864953856,0
200013,1238414501399212033,0
200013,1238414139971833858,0
200013,1238413761121263617,0
200013,1238410436799840256,0
200013,1238372025032458241,0
200013,1238267991185223683,0
200013,1238233452291506176,0
200013,1238198103460712449,0
200013,1238167800117637124,0
200013,1238152550039171073,0
200013,1238136576187740165,0
200013,1238115492667305984,0
200013,1238110138478837761,0
200013,1238093813505294337,0
200013,1237926587808407552,0
200013,1237894759634440193,0
200013,1237868142463840262,0
200013,1237664409922699264,0
200013,1237622091098157056,0
200013,1237366190437281798,0
200013,1237313868826886144,0
200013,1237312079440285696,0
200013,1237302883797929985,0
200013,1237214712753840128,0
200013,1237162888869093376,0
200013,1237060019562168320,0
200013,1237057133948145665,0
200013,1237017375293075461,0
200013,1237015849137057800,0
200013,1237000185340817408,0
200013,1236910945785405440,0
200013,1236724681354477569,0
200013,1236149329074651138,0
200013,1236115585060212738,0
200013,1236001050571628544,0
200013,1235834475348496385,0
200013,1235813247996932097,0
200013,1235663583683530753,0
200013,1235528042178543616,0
200013,1235209722770468864,0
200013,1235180081690992641,0
200013,1235105420252856321,0
200013,1235049386721382410,0
200013,1234948121341329408,0
200013,1234884611315908608,0
200013,1234517760383815681,0
200013,1234356509301186561,0
200013,1234157123531083777,0
200013,1234155770092150785,0
200013,1233836531741319169,0
200013,1233663350271348736,0
200013,1233551090504916994,0
200013,1233483286611185665,0
200013,1232988602797195264,0
200013,1232569995948908544,0
200013,1232508396814979074,0
200013,1230625506900533248,0
200013,1230146329537478656,0
200014,1256258710000807938,0
200014,1255950502698856456,0
200014,1255819165459517441,0
200014,1254961630569431043,0
200014,1254878849470324736,0
200014,1254757383949164545,0
200014,1254605763420606466,0
200014,1254605578573316096,0
200014,1254596578142117891,0
200014,1254583791001141248,0
200014,1254484518578388993,0
200014,1254464026488299520,0
200014,1254115333574553601,0
200014,1253875829370695681,0
200014,1253864230270521345,0
200014,1253859049969516545,0
200014,1253714135038255107,0
200014,1253695630633054210,0
200014,1253597096848044032,0
200014,1253577792714932226,0
200014,1253555704532623361,0
200014,1253469235692605440,0
200014,1253157607507988485,0
200014,1252617698711756800,0
200014,1252254120087638016,0
200014,1251708872945012737,0
200014,1251531953389494272,0
200014,1251242867516944395,0
200014,1251143977220231169,0
200014,1251091044428509185,0
200014,1250977344476581890,0
200014,1250880129921806340,0
200014,1250801120080834561,0
200014,1250675787570663430,0
200014,1250227676046032896,0
200014,1250076836626870272,0
200014,1250004620811702273,0
200014,1249927084509499392,0
200014,1249807357321887745,0
200014,1249758958799196164,0
200014,1249729464491216897,0
200014,1249675575016513536,0
200014,1248827759570362371,0
200014,1248268026476212225,0
200014,1248214829824765952,0
200014,1248199322614800384,0
200014,1248172725610430464,0
200014,1247996791628283904,0
200014,1247880240799584256,0
200014,1247805107061682176,0
200014,1247696350176628738,0
200014,1247561050498781184,0
200014,1247427403799912448,0
200014,1247379185435369475,0
200014,1247232361500114948,0
200014,1247142376725979138,0
200014,1247070393770242048,0
200014,1247068556761522176,0
200014,1247008810515849216,0
200014,1246893025067806720,0
200014,1246879761382531072,0
200014,1246749567883698176,0
200014,1246694894808285186,0
200014,1246558355327418369,0
200014,1246482832316301319,0
200014,1246477022395760640,0
200014,1246431327785803782,0
200014,1246407352506617856,0
200014,1246384767056015360,0
200014,1246078435421650945,0
200014,1246045985677197314,0
200014,1246043496219209729,0
200014,1245971901874188288,0
200014,1245971896962818049,0
200014,1245913052370931713,0
200014,1245896288777846790,0
200014,1245893090780622848,0
200014,1245824031510667265,0
200014,1245823272358277120,0
200014,1245795511799615489,0
200014,1245779371757121544,0
200014,1245727861190938628,0
200014,1245697623010480128,0
200014,1245696258485841921,0
200014,1245514341044105221,0
200014,1245455735099719694,0
200014,1245115028287582208,0
200014,1245052685117775877,0
200014,1245026965268168705,0
200014,1245016787739172865,0
200014,1245003008758272003,0
200014,1244976550035914753,0
200014,1244956578337501190,0
200014,1244938084338282496,0
200014,1244866448931127296,0
200014,1244688874955309059,0
200014,1244604689846398976,0
200014,1244518725287542784,0
200014,1244374821665898498,0
200014,1244306388484001792,0
200014,1244245158348107776,0
200014,1244214595570499586,0
200014,1244178585251872768,0
200014,1244138464804814849,0
200014,1244070568296509440,0
200014,1244028174612066304,0
200014,1244020226502451212,0
200014,1243947624358608896,0
200014,1243873617861115904,0
200014,1243864393181540353,0
200014,1243853885162369025,0
200014,1243812035001008131,0
200014,1243729708417781761,0
200014,1243648776348327938,0
200014,1243616343976534016,0
200014,1243610423343157253,0
200014,1243597089147322375,0
200014,1243595689872982017,0
200014,1243548242434035712,0
200014,1243504981174628355,0
200014,1243432271463559169,0
200014,1243431624152420352,0
200014,1243420641627238400,0
200014,1243373729213820934,0
200014,1243353824233996290,0
200014,1243295380525252608,0
200014,1243276956948402180,0
200014,1243236712647622656,0
200014,1243215784064811008,0
200014,1243212568639860736,0
200014,1243197170343387137,0
200014,1243187881168048128,0
200014,1243176928821084160,0
200014,1243175893180256267,0
200014,1243158799998803968,0
200014,1243153172492767233,0
200014,1243141261063860225,0
200014,1243137428560306177,0
200014,1243136027230793729,0
200014,1243130575961161728,0
200014,1242996695450836992,0
200014,1242993438246588418,0
200014,1242933268699320327,0
200014,1242860089561808897,0
200014,1242828077228527617,0
200014,1242827531641933825,0
200014,1242827002610167808,0
200014,1242811602874793984,0
200014,1242724968590344192,0
200014,1242721898095472640,0
200014,1242699114355331074,0
200014,1242674393974599682,0
200014,1242663477736378370,0
200014,1242590126431186950,0
200014,1242461057777643520,0
200014,1242442124378820613,0
200014,1242433026522374144,0
200014,1242417322662469638,0
200014,1242307231451942912,0
200014,1242293991355318273,0
200014,1242201833566691328,0
200014,1242170034228793344,0
200014,1242130967059365888,0
200014,1242091266407620611,0
200014,1242085265541300225,0
200014,1242065664589926400,0
200014,1242004134305443841,0
200014,1241983014349012996,0
200014,1241978016902889472,0
200014,1241974795983454208,0
200014,1241974692841279490,0
200014,1241959249128730626,0
200014,1241947118140444672,0
200014,1241904218467897344,0
200014,1241897706475446273,0
200014,1241832158760783873,0
200014,1241820398683066369,0
200014,1241771848674816005,0
200014,1241703894549508096,0
200014,1241676955075973120,0
200014,1241674490636951555,0
200014,1241630217799639041,0
200014,1241552609678417921,0
200014,1241531893855682562,0
200014,1241501450771062786,0
200014,1241423139785117698,0
200014,1241396320902021121,0
200014,1241390215656333312,0
200014,1241321567881175041,0
200014,1241321050241196032,0
200014,1241294787178835969,0
200014,1241291822841937920,0
200014,1241272214990675968,0
200014,1241174141694349313,0
200014,1241120799899213824,0
200014,1241017793958547456,0
200014,1241017142813884416,0
200014,1240908749256232960,0
200014,1240718027533848576,0
200014,1240658896953450496,0
200014,1240658431213789184,0
200014,1240483958657253377,0
200014,1240466069589880832,0
200014,1240304891307974656,0
200014,1240286625504153601,0
200014,1240268588738646016,0
200014,1240258154249834497,0
200014,1240230919220363264,0
200014,1240189854677217283,0
200014,1240185675833421824,0
200014,1239941522524602373,0
200014,1239795874454294529,0
200014,1239737082156912646,0
200014,1239629616223944705,0
200014,1239593927113654275,0
200014,1239582375836876800,0
200014,1239567276266979328,0
200014,1239554241615687680,0
200014,1239532352239476739,0
200014,1239516354631385090,0
200014,1239494188548456448,0
200014,1239491052031152128,0
200014,1239295320296755201,0
200014,1239238121033793544,0
200014,1239223378529173508,0
200014,1239172136423624710,0
200014,1239137710457016320,0
200014,1239092491397165056,0
200014,1239084579329376256,0
200014,1239046714394210304,0
200014,1239018916531384320,0
200014,1238913307861381121,0
200014,1238910457542565888,0
200014,1238894369102540806,0
200014,1238884154915373064,0
200014,1238879927237304320,0
200014,1238879111717752834,0
200014,1238847349134446592,0
200014,1238839275938099200,0
200014,1238800354411573248,0
200014,1238797541610852352,0
200014,1238796777521926144,0
200014,1238728556290674688,0
200014,1238663881779597313,0
200014,1238649265359970307,0
200014,1238629002090143744,0
200014,1238616792844718081,0
200014,1238601143967551488,0
200014,1238594497396772864,0
200014,1238564824000462848,0
200014,1238556828922974216,0
200014,1238555804934057990,0
200014,1238546525074178051,0
200014,1238545878916435970,0
200014,1238506036887248896,0
200014,1238487664975806464,0
200014,1238477643663769600,0
200014,1238461832488202241,0
200014,1238456577511829504,0
200014,1238455247661600768,0
200014,1238446716946350080,0
200014,1238416818684993538,0
200014,1238410449823072256,0
200014,1238367159719530496,0
200014,1238336346743169025,0
200014,1238323439540338689,0
200014,1238309796110954501,0
200014,1238285027378593793,0
200014,1238248063535382529,0
200014,1238207132899708931,0
200014,1238206094050308097,0
200014,1238149508569030656,0
200014,1238050379859783681,0
200014,1237989752219078657,0
200014,1237883159473049600,0
200014,1237664414498775040,0
200014,1237542320196603904,0
200014,1237540963968405507,0
200014,1237433982125592587,0
200014,1237396296270372865,0
200014,1237323520142696449,0
200014,1237315523773333504,0
200014,1237312075929726976,0
200014,1237302646517772289,0
200014,1237284194960670720,0
200014,1237224476212899840,0
200014,1237196642048245768,0
200014,1237196463257595910,0
200014,1237196200920539136,0
200014,1237193586333999104,0
200014,1237162887812124673,0
200014,1237053171089973249,0
200014,1237044548020273152,0
200014,1237044150601744387,0
200014,1236929645217550336,0
200014,1236898702192775168,0
200014,1236662752120320000,0
200014,1236645258194300928,0
200014,1236637796560928768,0
200014,1236442412609912833,0
200014,1236404461595242497,0
200014,1236392762314051585,0
200014,1235987592455352320,0
200014,1235912525545451527,0
200014,1235493800426037248,0
200014,1235238334722699265,0
200014,1235180083674886144,0
200014,1234948135002177538,0
200014,1234884613488570370,0
200014,1234855605103452161,0
200014,1234843138369478659,0
200014,1234756831060336640,0
200014,1234328552729792512,0
200014,1234065259096240128,0
200014,1233829096326516737,0
200014,1233598895755710464,0
200014,1233561260060336129,0
200014,1233555360826265600,0
200014,1233387857361793024,0
200014,1232830179245883393,0
200014,1232830016100028416,0
200014,1232575311730135040,0
200014,1232402993867345920,0
200014,1232324993540907009,0
200014,1232324787747401729,0
200014,1232322178097537026,0
200014,1232220970041122816,0
200014,1232142319761096708,0
200014,1232122586303168513,0
200014,1231951676044709888,0
200014,1231951144349507584,0
200014,1231948040157552642,0
200014,1231738818560061440,0
200014,1231269928981925888,0
200014,1231259869669416961,0
200014,1231087418121449472,0
200014,1230906122606907393,0
200014,1230896722043383808,0
200014,1230893336069672961,0
200014,1230855708377112577,0
200014,1230718694545747980,0
200014,1230635879305228298,0
200014,1230606323982749703,0
200014,1230577722214117376,0
200014,1230554330123530240,0
200014,1230532644481437696,0
200015,1252839934248927233,0
200015,1251089195663273984,0
200015,1251069079483539456,0
200015,1249800687501926401,0
200015,1248827780059537408,0
200015,1246879880781824000,0
200015,1244338505641320449,0
200015,1244030511657467906,0
200015,1244020359927459840,0
200015,1243957942837055488,0
200015,1243626513989337092,0
200015,1243076832410447872,0
200015,1242680376121798656,0
200015,1242345403263188998,0
200015,1242063054335967232,0
200015,1241390937374408704,0
200015,1240658896953450496,0
200015,1240189860847038469,0
200015,1239494250867425280,0
200015,1239491049791393792,0
200015,1239323255300861954,0
200015,1239237757966442498,0
200015,1239223378529173508,0
200015,1239177638767362049,0
200015,1239176840658509826,0
200015,1239138085239017472,0
200015,1239084462564139009,0
200015,1238879927237304320,0
200015,1238814269225009153,0
200015,1238506036887248896,0
200015,1238490349355573250,0
200015,1238248063535382529,0
200015,1237883159473049600,0
200015,1237664418558816256,0
200015,1237309596278173697,0
200015,1237284192997777408,0
200015,1236038436022349824,0
200015,1235970785002561537,0
200015,1235493800426037248,0
200015,1235370945256148992,0
200015,1235367361475117057,0
200015,1235108598599966720,0
200015,1234948142803582982,0
200015,1234884616479051777,0
200015,1234719267934875648,0
200015,1234328552729792512,0
200015,1233561260060336129,0
200016,1252411108482117633,0
200016,1250492351069511681,0
200016,1250299138161307648,0
200016,1248827788121059331,0
200016,1248310813934280704,0
200016,1246880012554264577,0
200016,1245779960318447627,0
200016,1244022864182775810,0
200016,1244020609178198016,0
200016,1244004581010550785,0
200016,1243514869921517574,0
200016,1243021574804029440,0
200016,1242996695450836992,0
200016,1242971213401673728,0
200016,1242707790348443648,0
200016,1242153442208026632,0
200016,1241990452569444353,0
200016,1241005341493477378,0
200016,1240398845491765248,0
200016,1240361653876686848,0
200016,1240189864265396225,0
200016,1239494065978302465,0
200016,1239491054170247168,0
200016,1239324381215707139,0
200016,1239227395250491394,0
200016,1239138173529100289,0
200016,1239084641132429313,0
200016,1239023969329692672,0
200016,1238880373406339072,0
200016,1238805097456586752,0
200016,1238768254052696064,0
200016,1238387615037943809,0
200016,1238381355538374656,0
200016,1238301957091180547,0
200016,1238293201108094976,0
200016,1238178077932470273,0
200016,1237664418558816256,0
200016,1236759728669278211,0
200016,1236084136164634624,0
200016,1235494073970147328,0
200016,1235110548632567808,0
200016,1234884618588803072,0
200016,1234763642509369344,0
200016,1233562843946967040,0
200016,1233023914495954946,0
200016,1232116080501374982,0
200017,1251951398880673792,0
200017,1247458739663372288,0
200017,1247208279639539714,0
200017,1246880299117457408,0
200017,1245734874025037824,0
200017,1243377788985344000,0
200017,1243070179162103809,0
200017,1241390717760659457,0
200017,1240189867037872133,0
200017,1239509612841271298,0
200017,1239493656949723137,0
200017,1239325309134086145,0
200017,1239175923120787456,0
200017,1239085056716689408,0
200017,1238881015986376704,0
200017,1238676302816739330,0
200017,1234884620845367297,0
200017,1233565837073608704,0
200018,1252256741095624712,0
200018,1250055541600268289,0
200018,1249735288022118401,0
200018,1249209381813714944,0
200018,1246880432580251650,0
200018,1246095802856022018,0
200018,1246095023243956226,0
200018,1245897216834719744,0
200018,1244104133340041216,0
200018,1243448361484763137,0
200018,1243191807384535040,0
200018,1243176027138011136,0
200018,1242416049385017345,0
200018,1242325075698876417,0
200018,1241908117706887169,0
200018,1241846966042144770,0
200018,1241065448780771329,0
200018,1240958179451850752,0
200018,1240943467561246723,0
200018,1240908751063965696,0
200018,1239176236082978816,0
200018,1239176055849508864,0
200018,1238882064746807299,0
200018,1237629807455682560,0
200018,1236898702192775168,0
200018,1236892053738487808,0
200018,1235494521753997312,0
200018,1235459848029892608,0
200018,1235020186975113217,0
200018,1234884623026413568,0
200018,1233504155366567937,0
200018,1232508396814979074,0
200019,1247796003115134976,0
200019,1247297664984715273,0
200019,1245897463178752000,0
200019,1245735525765361671,0
200019,1243811545618034688,0
200019,1242261969715027968,0
200019,1242137200784896004,0
200019,1242048604770054144,0
200019,1241392172903038979,0
200019,1239862311889879041,0
200019,1239858923135479809,0
200019,1239176335290843136,0
200019,1238887119466237954,0
200019,1237961570724057089,0
200019,1237770514954956801,0
200019,1236898702192775168,0
200019,1235863503996473345,0
200019,1235238338711478273,0
200019,1235122001850724352,0
200019,1234884625735897088,0
200019,1234335781222699009,0
200019,1233387857361793024,0
200020,1256013639674294273,0
200020,1254403923596636160,0
200020,1246917232631955464,0
200020,1246880577426354177,0
200020,1246860613378179072,0
200020,1245969282392920069,0
200020,1245897944424787968,0
200020,1244268818706423811,0
200020,1243831481455251458,0
200020,1243648776348327938,0
200020,1243334428199452674,0
200020,1243221584715878400,0
200020,1242660192010948609,0
200020,1242325075698876417,0
200020,1242200972262354948,0
200020,1242161191960678401,0
200020,1241609479591882752,0
200020,1240979372787380224,0
200020,1240189869969661953,0
200020,1240179356284129280,0
200020,1239907819706413056,0
200020,1239879576886620160,0
200020,1239868824930914304,0
200020,1239176431034195968,0
200020,1239035486217416704,0
200020,1238794619963543552,0
200020,1238382590169505792,0
200020,1237088878378573824,0
200020,1237026994216452099,0
200020,1236692105612967938,0
200020,1236670028147314690,0
200020,1235238358420516864,0
200020,1235122005004804098,0
200020,1234884628059578368,0
200020,1233387857361793024,0
200020,1232566372829421568,0
200021,1251063321039646720,0
200021,1246880768053243904,0
200021,1245969280832663555,0
200021,1245898312558862336,0
200021,1245889971900125185,0
200021,1243945353319272449,0
200021,1243932225743118336,0
200021,1243922149842325504,0
200021,1242986386690637826,0
200021,1242211609059221506,0
200021,1241901598055567362,0
200021,1240494916939264000,0
200021,1240374887354470400,0
200021,1240189873450930176,0
200021,1239865797121576962,0
200021,1239865234367660034,0
200021,1239798832189157376,0
200021,1239492998859296768,0
200021,1239176660714278912,0
200021,1238430708424527872,0
200021,1238124338752208896,0
200021,1237770519367335943,0
200021,1236893096601882624,0
200021,1236141106993061889,0
200021,1234884630521638914,0
200021,1233863923172024322,0
200021,1233628354504380416,0
200022,1253020083758206978,0
200022,1252970945008066560,0
200022,1251732661896278024,0
200022,1249248966975393792,0
200022,1249161569721860101,0
200022,1246880921610907648,0
200022,1245968951592583168,0
200022,1245903443648106496,0
200022,1245707434112532480,0
200022,1244975427220729856,0
200022,1243945727367294978,0
200022,1243554758952210438,0
200022,1242662710216732672,0
200022,1242211008829181959,0
200022,1240122418070519808,0
200022,1239879471907430401,0
200022,1239176745082740736,0
200022,1238000722538418177,0
200022,1236893432355880960,0
200022,1235239041441943554,0
200022,1235123649159598084,0
200022,1234884632627122176,0
200023,1252242038545723395,0
200023,1249582416827727872,0
200023,1246881105350778880,0
200023,1245936373330104322,0
200023,1245714186614665216,0
200023,1245703230694273035,0
200023,1244243285352341510,0
200023,1244014542025371650,0
200023,1241420056615100416,0
200023,1241069319750115328,0
200023,1240848053378187265,0
200023,1240654684219678720,0
200023,1239862638609412097,0
200023,1239861746904346626,0
200023,1239176928981962755,0
200024,1252145401806966787,0
200024,1249582429565829120,0
200024,1249294972379115521,0
200024,1248560468677013505,0
200024,1246881226486476801,0
200024,1245962211534573568,0
200024,1244070021439119366,0
200024,1242978767439527936,0
200024,1242211829918597125,0
200024,1241420062008979465,0
200024,1241215359610429440,0
200024,1241169018616033280,0
200024,1240654684219678720,0
200024,1240189882913325056,0
200024,1239568173566955521,0
200024,1239176994123698177,0
200024,1238196860629610496,0
200024,1235376863851278336,0
200024,1235239045187268613,0
200024,1235123653928341504,0
200024,1234948197883183106,0
200024,1234884634795577346,0
200025,1252621644901658626,0
200025,1252615133081337856,0
200025,1250776387226664963,0
200025,1248490867741978626,0
200025,1246881360418975744,0
200025,1246004369318744065,0
200025,1245735658729029639,0
200025,1245003008758272003,0
200025,1244460290101727232,0
200025,1243818784965767168,0
200025,1243148267610730496,0
200025,1242832634306232322,0
200025,1241596183874863105,0
200025,1240189876575694851,0
200025,1239177224126746624,0
200025,1237558092532862981,0
200025,1235240257404227586,0
200025,1234884637609955328,0
200025,1232194446151651328,0
200026,1254398636290535426,0
200026,1253965414729687043,0
200026,1252627026013454336,0
200026,1250148137785856004,0
200026,1249735166169243648,0
200026,1247177662856073224,0
200026,1246921819073982464,0
200026,1246881474076278784,0
200026,1246236601849540609,0
200026,1246023106809847808,0
200026,1245989574905602050,0
200026,1245829107344191493,0
200026,1245788256458989575,0
200026,1245664397449498624,0
200026,1244955142627213312,0
200026,1244801685651968000,0
200026,1244700624048062470,0
200026,1244270792331780102,0
200026,1244264568542683136,0
200026,1243864393181540353,0
200026,1243848656622628864,0
200026,1243757859676000257,0
200026,1243390528713928707,0
200026,1243237690319015936,0
200026,1243165607475978241,0
200026,1242815407205109761,0
200026,1242415123156869121,0
200026,1242414608972996608,0
200026,1242345201961709568,0
200026,1242330521067290626,0
200026,1242211013925142530,0
200026,1242127926423949312,0
200026,1242087370352144392,0
200026,1241794898187206662,0
200026,1241736706711326722,0
200026,1241382853599993858,0
200026,1241379051329200129,0
200026,1241376864284938241,0
200026,1241376622135181312,0
200026,1241158938793512960,0
200026,1241137816375119872,0
200026,1240995343543787521,0
200026,1240957873255067650,0
200026,1240945783739908097,0
200026,1240908752842362881,0
200026,1240699084308013057,0
200026,1240693442415448066,0
200026,1240677011355578369,0
200026,1240655820347580416,0
200026,1240651881598377986,0
200026,1240638040135077888,0
200026,1240598700486950915,0
200026,1240570885662289920,0
200026,1239829898191142913,0
200026,1239815649347735552,0
200026,1239474831940255744,0
200026,1239327563958439936,0
200026,1239177675429863431,0
200026,1239177340824858628,0
200026,1239130686323335168,0
200026,1238830388002390016,0
200026,1238002053726834688,0
200026,1237901309011021825,0
200026,1237857664421355525,0
200026,1237035091844530176,0
200026,1237030008067166208,0
200026,1236500322043998208,0
200026,1236011211654934528,0
200026,1235923288309854208,0
200026,1235425294325919750,0
200026,1235241193765842945,0
200026,1235150284684435457,0
200026,1235130067803607041,0
200026,1235111216621604866,0
200026,1234952703635329024,0
200026,1234884639681941505,0
200026,1234336370539159552,0
200026,1234273358981685250,0
200026,1234147328497311744,0
200026,1234092786380443648,0
200026,1233450656238837760,0
200026,1233283433301934080,0
200026,1233175449980874752,0
200026,1233168144413233152,0
200026,1233062458912366594,0
200026,1232419953107705860,0
200026,1231980103015583744,0
200026,1231103229716381696,0
200026,1225723210253185024,0
200026,1225410969326800902,0
200026,1224642863419416578,0
200027,1249283949215522822,0
200027,1246881593630720000,0
200027,1246036144233439238,0
200027,1244904767278780416,0
200027,1243642225495552000,0
200027,1243380648053633024,0
200027,1243278345992835074,0
200027,1243160871402168321,0
200027,1241377923501830147,0
200027,1241311066052837376,0
200027,1241112608612253696,0
200027,1240948885910179841,0
200027,1240896854721626114,0
200027,1240525913181175809,0
200027,1240511647283916800,0
200027,1240144699673006081,0
200027,1240125859748630529,0
200027,1240067242689040384,0
200027,1239254497479790594,0
200027,1239177411784134657,0
200027,1237901309011021825,0
200027,1237712886459490304,0
200027,1236680646916890624,0
200027,1234884642441818112,0
200027,1232934822890201089,0
200027,1232419953107705860,0
200028,1254864387661115397,0
200028,1251273937406898180,0
200028,1250928201678946304,0
200028,1249023004824256512,0
200028,1248933584368435200,0
200028,1247620790813483008,0
200028,1246881772983316480,0
200028,1246099956181553153,0
200028,1244628725389459458,0
200028,1243871723696652289,0
200028,1243807295974195201,0
200028,1243648776348327938,0
200028,1243638013181202434,0
200028,1242981507922264065,0
200028,1242131689863864320,0
200028,1241851932588851201,0
200028,1241759261874626561,0
200028,1241040500632813569,0
200028,1240276587007770626,0
200028,1239518620658663424,0
200028,1239177490154713088,0
200028,1239038035112660997,0
200028,1238644947433041920,0
200028,1238380578233184256,0
200028,1236895510339948545,0
200028,1236835185192308743,0
200028,1236554976396062720,0
200028,1235873839722180608,0
200028,1235582115900796928,0
200028,1235218966550695941,0
200028,1234984922269376512,0
200028,1234958563920863232,0
200028,1234884644870352896,0
200028,1234562867090907138,0
200028,1234245232830513152,0
200028,1231873933164470272,0
200029,1254314103566458880,0
200029,1252487027339087872,0
200029,1251951403590995968,0
200029,1247519558421737474,0
200029,1246881910569095168,0
200029,1246131488363433984,0
200029,1243636768282497031,0
200029,1239177568802103297,0
200029,1238381668911603713,0
200029,1235127766791499777,0
200029,1234884647089135619,0
200030,1256130022324219905,0
200030,1254694816929234945,0
200030,1251951636626505728,0
200030,1250072970300719107,0
200030,1249866103586578432,0
200030,1248229305810731010,0
200030,1247120429497671680,0
200030,1247117280313585665,0
200030,1247101636629192704,0
200030,1247101608934215682,0
200030,1246882050805645312,0
200030,1246257258016591873,0
200030,1246084412158226432,0
200030,1244005878824677376,0
200030,1244005108351991810,0
200030,1244005070406135809,0
200030,1244002918946258944,0
200030,1244001634956566529,0
200030,1244001248711491586,0
200030,1244001035179429889,0
200030,1244000422882430977,0
200030,1243587857819680770,0
200030,1242829070796230656,0
200030,1242213068488216578,0
200030,1242138955010760705,0
200030,1242137698439237635,0
200030,1241790533938237440,0
200030,1241429245437661191,0
200030,1240660164228890625,0
200030,1239915291196473345,0
200030,1239840622288273408,0
200030,1239177637479829504,0
200030,1238874016192045057,0
200030,1238847646179131402,0
200030,1238501639692128257,0
200030,1238208522069950476,0
200030,1238193044815577088,0
200030,1238187437299576832,0
200030,1238109414193799168,0
200030,1237431663283634176,0
200030,1235897077122686977,0
200030,1235497707319386112,0
200030,1235241762794418176,0
